url_length,use_https,domain_length,num_subdomains,path_length,use_ip,count_slash,count_dot,count_ampersand,count_at,count_dash,count_equals,count_question,count_semicolon,count_digits,label
295,0,12,0,64,0,7,14,10,1,0,5,1,10,65,1
232,0,16,0,23,0,15,4,2,0,0,2,1,6,5,1
37,0,14,0,16,0,7,1,0,0,0,0,0,0,0,1
49,0,22,1,20,0,6,2,0,0,0,0,0,0,5,1
44,0,17,1,20,0,4,3,0,0,0,0,0,0,2,1
296,0,12,0,64,0,7,15,10,1,0,4,1,10,63,1
40,0,10,1,23,0,6,2,0,0,0,0,0,0,0,1
286,0,21,1,20,0,5,16,11,1,0,13,2,11,63,1
48,0,21,1,20,0,5,3,0,0,0,0,0,0,2,1
282,0,21,1,20,0,5,17,10,1,0,6,2,10,64,1
52,0,21,0,24,0,6,1,0,0,0,0,0,0,0,1
77,0,21,1,23,0,5,5,0,1,0,1,1,0,2,1
66,0,16,0,43,0,5,4,0,0,0,0,0,0,0,1
73,0,20,2,46,0,8,6,0,0,0,0,0,0,0,1
75,0,14,1,54,0,7,2,0,0,0,0,0,0,20,1
56,0,18,1,31,0,6,3,0,0,0,0,0,0,0,1
79,0,18,1,54,0,6,2,0,0,0,0,0,0,22,1
39,0,12,1,20,0,5,3,0,0,0,0,0,0,1,1
39,0,12,1,20,0,5,3,0,0,0,0,0,0,1,1
38,0,12,1,19,0,5,3,0,0,0,0,0,0,0,1
42,0,12,1,23,0,5,3,0,0,0,0,0,0,1,1
39,0,12,1,20,0,5,3,0,0,0,0,0,0,1,1
39,0,12,1,20,0,5,3,0,0,0,0,0,0,1,1
39,0,12,1,20,0,5,3,0,0,0,0,0,0,1,1
76,0,15,0,54,0,6,1,0,0,0,0,0,0,18,1
72,0,14,0,51,0,6,1,0,0,0,0,0,0,19,1
124,0,25,0,92,0,7,3,0,0,0,0,0,0,22,1
70,0,20,0,37,0,6,2,0,0,0,0,1,0,0,1
51,0,20,0,24,0,6,1,0,0,0,0,0,0,4,1
115,0,18,1,90,0,12,3,0,0,0,0,0,0,8,1
296,0,16,1,64,0,7,15,10,0,0,5,2,10,70,1
296,0,16,1,64,0,7,15,10,0,0,5,2,10,70,1
65,0,14,1,8,0,9,4,0,0,0,1,2,0,2,1
54,0,13,0,34,0,6,2,0,0,0,0,0,0,0,1
77,0,6,0,64,0,6,3,0,0,0,1,0,0,19,1
124,0,25,0,92,0,7,3,0,0,0,0,0,0,22,1
70,0,24,0,39,0,6,2,0,0,0,0,0,0,0,1
64,0,25,0,24,0,5,2,0,0,0,1,1,0,4,1
43,0,25,0,11,0,5,1,0,0,0,0,0,0,4,1
24,0,11,1,6,0,4,2,0,0,0,0,0,0,0,1
44,0,13,0,24,0,6,1,0,0,0,0,0,0,0,1
42,0,17,0,18,0,5,1,0,0,0,0,0,0,0,1
52,0,26,1,19,0,6,2,0,0,0,0,0,0,0,1
61,0,19,1,35,0,6,3,0,0,0,0,0,0,0,1
46,0,23,1,16,0,6,2,0,0,0,0,0,0,1,1
50,0,10,0,33,0,7,1,0,0,0,0,0,0,0,1
55,0,22,1,26,0,6,3,0,0,0,0,0,0,0,1
51,0,18,0,26,0,6,2,0,0,0,0,0,0,0,1
35,0,8,0,20,0,6,1,0,0,0,0,0,0,0,1
43,0,23,1,13,0,5,2,0,0,0,0,0,0,0,1
69,0,27,2,20,0,4,4,0,0,0,0,1,0,4,1
189,0,25,0,92,0,7,3,0,0,0,0,1,0,33,1
109,0,25,0,77,0,7,2,0,0,0,0,0,0,22,1
33,0,11,0,15,0,5,1,0,0,0,0,0,0,0,1
127,0,14,0,106,0,9,2,0,0,0,0,0,0,20,1
50,0,14,0,29,0,8,2,0,0,0,0,0,0,0,1
68,0,24,1,37,0,4,2,0,0,0,0,0,0,23,1
109,0,14,0,47,0,8,2,0,0,0,1,1,0,1,1
133,0,20,2,46,0,8,6,1,0,0,2,1,1,20,1
71,0,17,0,39,0,7,2,0,0,0,1,1,0,1,1
295,0,12,0,64,0,7,14,10,1,0,5,1,10,65,1
297,0,12,0,64,0,7,14,10,1,0,5,1,10,65,1
164,0,29,0,18,0,4,4,6,1,0,7,1,6,14,1
99,0,17,0,75,0,8,1,0,0,0,0,0,0,19,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
38,0,17,0,14,0,5,1,0,0,0,0,0,0,0,1
70,0,33,1,27,0,5,3,0,0,0,0,1,0,0,1
70,0,17,0,39,0,7,2,0,0,0,0,1,0,1,1
67,0,16,0,44,0,5,2,0,0,0,0,0,0,22,1
96,0,19,0,70,0,7,2,0,0,0,0,0,0,17,1
269,0,27,0,41,0,7,13,8,0,0,4,2,8,62,1
116,0,15,1,41,0,6,3,1,0,0,2,1,1,1,1
63,0,15,1,41,0,6,3,0,0,0,0,0,0,0,1
118,0,11,0,100,0,8,2,0,0,0,1,0,0,21,1
86,0,19,0,60,0,7,1,0,0,0,0,0,0,17,1
86,0,19,0,60,0,7,1,0,0,0,0,0,0,17,1
75,0,12,0,56,0,7,1,0,0,0,0,0,0,19,1
73,0,20,1,46,0,8,3,0,0,0,0,0,0,0,1
37,0,17,0,13,0,4,1,0,0,0,0,0,0,0,1
44,0,21,1,16,0,4,3,0,0,0,0,0,0,0,1
37,0,14,0,16,0,5,1,0,0,0,0,0,0,0,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
57,0,12,0,38,0,10,3,0,0,0,0,0,0,1,1
28,0,11,0,10,0,5,1,0,0,0,0,0,0,0,1
108,0,25,1,29,0,6,4,0,1,0,0,1,0,4,1
35,0,10,0,18,0,5,1,0,0,0,0,0,0,2,1
162,0,29,0,18,0,4,4,6,1,0,7,1,6,14,1
82,0,26,1,18,0,5,3,1,0,0,2,1,1,5,1
36,0,16,0,13,0,5,1,0,0,0,0,0,0,2,1
53,0,18,0,28,0,6,2,0,0,0,0,0,0,0,1
34,0,17,0,10,0,4,1,0,0,0,0,0,0,1,1
243,0,18,1,28,0,6,3,0,0,0,0,1,0,27,1
57,0,22,1,28,0,6,3,0,0,0,0,0,0,0,1
59,0,23,0,29,0,6,1,0,0,0,0,0,0,0,1
118,0,11,0,100,0,8,2,0,0,0,1,0,0,23,1
47,0,17,0,23,0,5,2,0,0,0,0,0,0,0,1
64,0,13,0,44,0,5,1,0,0,0,0,0,0,18,1
102,0,11,0,84,0,10,2,0,0,0,0,0,0,16,1
24,0,10,0,1,0,3,1,0,0,0,1,1,0,0,1
151,0,15,0,129,0,10,3,0,0,0,1,0,0,48,1
48,1,20,0,20,0,5,1,0,0,0,0,0,0,0,1
40,0,19,0,14,0,5,1,0,0,0,0,0,0,0,1
74,0,11,0,56,0,6,2,0,0,0,0,0,0,18,1
43,0,19,0,17,0,6,1,0,0,0,0,0,0,0,1
35,0,17,0,11,0,5,1,0,0,0,0,0,0,0,1
44,0,13,1,24,0,8,2,0,0,0,0,0,0,3,1
40,0,9,0,24,0,8,1,0,0,0,0,0,0,3,1
45,0,13,0,25,0,6,2,0,0,0,0,0,0,0,1
48,0,20,1,21,0,5,3,0,0,0,0,0,0,7,1
46,1,20,0,18,0,5,1,0,0,0,0,0,0,0,1
70,0,26,1,18,0,5,3,1,0,0,2,1,0,5,1
70,0,26,1,18,0,5,3,1,0,0,2,1,0,4,1
74,0,26,1,18,0,5,3,1,0,0,2,1,1,4,1
82,0,26,1,18,0,5,3,1,0,0,2,1,1,5,1
78,0,26,1,18,0,5,3,1,0,0,2,1,0,5,1
48,0,19,1,22,0,5,3,0,0,0,0,0,0,0,1
34,0,10,0,17,0,6,1,0,0,0,0,0,0,0,1
35,0,19,1,9,0,3,3,0,0,0,0,0,0,0,1
223,0,22,1,28,0,6,3,2,0,0,3,1,2,84,1
68,0,22,1,28,0,6,3,0,0,0,1,1,0,0,1
64,0,18,0,28,0,6,2,0,0,0,1,1,0,0,1
45,0,19,0,19,0,6,1,0,0,0,0,0,0,0,1
69,0,25,0,37,0,7,2,0,0,0,0,0,0,0,1
45,0,29,1,9,0,5,2,0,0,0,0,0,0,1,1
34,0,19,0,8,0,3,1,0,0,0,0,0,0,0,1
46,0,19,0,20,0,4,2,0,0,0,0,0,0,0,1
39,0,13,0,19,0,3,2,0,0,0,0,0,0,0,1
58,0,18,1,33,0,5,3,0,0,0,0,0,0,2,1
26,0,13,0,6,0,4,1,0,0,0,0,0,0,0,1
70,0,15,0,48,0,6,1,0,0,0,0,0,0,17,1
36,0,11,0,18,0,5,1,0,0,0,0,0,0,0,1
35,0,19,0,9,0,4,1,0,0,0,0,0,0,0,1
33,0,16,1,10,0,5,2,0,0,0,0,0,0,0,1
75,0,12,0,56,0,7,1,0,0,0,0,0,0,22,1
28,0,20,1,1,0,3,2,0,0,0,0,0,0,6,1
40,0,13,0,20,0,5,1,0,0,0,0,0,0,0,1
75,0,25,1,23,0,6,4,0,1,0,0,1,0,2,1
45,0,18,1,15,0,4,3,0,0,0,1,1,0,0,1
71,0,18,1,46,0,6,2,0,0,0,0,0,0,17,1
68,0,25,0,36,0,7,2,0,0,0,0,0,0,0,1
46,0,21,2,18,0,4,4,0,0,0,0,0,0,2,1
29,0,17,0,5,0,4,1,0,0,0,0,0,0,0,1
32,0,24,2,1,0,3,3,0,0,0,0,0,0,6,1
42,0,19,0,16,0,6,1,0,0,0,0,0,0,0,1
81,0,17,0,57,0,6,1,0,0,0,1,0,0,20,1
74,0,20,1,47,0,6,2,0,0,0,0,0,0,20,1
74,0,20,1,47,0,6,2,0,0,0,0,0,0,20,1
60,0,22,1,31,0,6,3,0,0,0,0,0,0,0,1
264,0,26,1,18,0,5,3,1,0,0,2,1,0,31,1
58,0,22,1,29,0,6,3,0,0,0,0,0,0,5,1
37,0,14,0,16,0,6,1,0,0,0,0,0,0,0,1
38,0,19,1,12,0,4,2,0,0,0,0,0,0,0,1
264,0,26,1,18,0,5,3,1,0,0,2,1,0,36,1
27,0,15,0,5,0,4,1,0,0,0,0,0,0,0,1
26,0,15,0,4,0,4,1,0,0,0,0,0,0,0,1
43,0,15,1,21,0,4,3,0,0,0,0,0,0,0,1
42,0,27,1,8,0,3,3,0,0,0,0,0,0,0,1
124,0,25,0,92,0,7,3,0,0,0,0,0,0,23,1
73,0,21,2,18,0,4,5,0,1,0,1,1,0,2,1
39,0,17,2,15,0,5,3,0,0,0,0,0,0,0,1
83,0,31,3,45,0,6,5,0,0,0,0,0,0,0,1
32,0,21,1,4,0,4,2,0,0,0,0,0,0,0,1
78,0,24,0,39,0,6,2,0,0,0,1,1,0,0,1
47,0,17,0,23,0,6,1,0,0,0,0,0,0,4,1
38,0,18,0,13,0,4,2,0,0,0,0,0,0,0,1
50,1,22,1,20,0,6,2,0,0,0,0,0,0,5,1
34,0,15,0,12,0,5,1,0,0,0,0,0,0,0,1
42,0,16,0,19,0,6,1,0,0,0,0,0,0,2,1
58,0,8,0,43,0,6,1,0,0,0,0,0,0,0,1
55,0,25,0,23,0,5,2,0,0,0,0,0,0,3,1
76,0,15,1,54,0,6,3,0,0,0,0,0,0,22,1
56,0,25,0,24,0,5,2,0,0,0,0,0,0,4,1
83,0,13,1,63,0,9,3,0,0,0,0,0,0,0,1
51,0,13,0,31,0,6,2,0,0,0,0,0,0,0,1
38,0,20,1,11,0,3,3,0,0,0,0,0,0,6,1
47,0,11,0,29,0,5,2,0,0,0,0,0,0,0,1
31,0,11,0,13,0,5,1,0,0,0,0,0,0,0,1
221,0,22,1,26,0,6,3,2,0,0,3,1,2,88,1
70,0,22,1,28,0,6,3,0,0,0,1,1,0,0,1
40,0,11,0,22,0,5,2,0,0,0,0,0,0,0,1
74,0,20,0,47,0,7,2,0,0,0,0,0,0,2,1
44,0,14,2,23,0,6,3,0,0,0,0,0,0,0,1
48,0,15,0,26,0,6,1,0,0,0,0,0,0,0,1
59,0,10,0,42,0,7,2,0,0,0,0,0,0,0,1
221,0,22,1,26,0,6,3,2,0,0,3,1,2,88,1
65,0,21,1,37,0,9,2,0,0,0,0,0,0,1,1
55,0,23,1,25,0,6,3,0,0,0,0,0,0,1,1
39,0,17,1,15,0,4,3,0,0,0,0,0,0,0,1
29,0,14,0,8,0,4,1,0,0,0,0,0,0,0,1
93,0,14,0,23,0,5,2,1,0,0,2,1,0,1,1
83,0,20,1,50,0,7,3,0,0,0,1,1,0,1,1
52,0,11,0,34,0,5,2,0,0,0,0,0,0,0,1
59,0,13,0,39,0,8,1,0,0,0,0,0,0,2,1
76,0,25,0,44,0,6,2,0,0,0,0,0,0,0,1
29,0,21,0,1,0,3,1,0,0,0,0,0,0,0,1
49,0,10,1,32,0,6,3,0,0,0,0,0,0,0,1
53,0,14,2,32,0,6,4,0,0,0,0,0,0,0,1
43,1,25,0,10,0,4,1,0,0,0,0,0,0,0,1
59,1,25,0,26,0,5,2,0,0,0,0,0,0,0,1
58,0,25,0,26,0,5,2,0,0,0,0,0,0,0,1
70,0,22,1,37,0,5,5,0,0,0,0,1,0,0,1
50,0,19,0,24,0,5,2,0,0,0,0,0,0,0,1
54,0,14,1,28,0,4,3,0,0,0,1,1,0,0,1
37,0,11,0,19,0,5,2,0,0,0,0,0,0,0,1
54,0,17,0,30,0,5,2,0,0,0,0,0,0,0,1
92,0,12,0,73,0,7,5,0,0,0,0,0,0,0,1
94,0,12,0,75,0,7,5,0,0,0,0,0,0,0,1
83,0,12,0,64,0,7,4,0,0,0,0,0,0,0,1
250,0,12,0,73,0,7,5,2,0,0,3,1,0,92,1
35,0,11,0,17,0,6,1,0,0,0,0,0,0,0,1
223,0,22,1,28,0,6,3,2,0,0,3,1,2,84,1
20,0,8,0,5,0,4,1,0,0,0,0,0,0,0,1
43,0,17,0,19,0,6,1,0,0,0,0,0,0,2,1
39,0,18,0,14,0,4,1,0,0,0,0,0,0,0,1
39,0,19,0,13,0,4,1,0,0,0,0,0,0,0,1
48,0,17,0,24,0,5,3,0,0,0,0,0,0,0,1
41,0,18,0,14,0,5,1,0,0,0,0,0,0,0,1
65,0,14,1,28,0,4,3,0,0,0,1,1,0,5,1
46,0,13,0,19,0,6,1,0,0,0,1,1,0,0,1
71,0,14,0,50,0,6,2,0,0,0,0,0,0,14,1
98,0,16,0,19,0,4,2,0,0,0,0,1,0,5,1
22,0,11,1,4,0,4,2,0,0,0,0,0,0,0,1
64,0,24,0,33,0,5,2,0,0,0,0,0,0,0,1
100,0,20,1,50,0,7,3,1,0,0,2,1,1,11,1
34,0,15,0,12,0,5,1,0,0,0,0,0,0,0,1
68,0,21,0,40,0,8,1,0,0,0,0,0,0,0,1
69,0,10,0,52,0,9,2,0,0,0,0,0,0,0,1
132,0,9,0,116,0,15,2,0,0,0,1,0,0,19,1
132,0,9,0,116,0,15,2,0,0,0,1,0,0,23,1
70,0,33,1,27,0,5,3,0,0,0,0,1,0,0,1
68,0,21,1,40,0,4,4,0,0,0,0,0,0,7,1
69,0,16,1,38,0,10,4,0,0,0,1,1,0,1,1
61,0,16,0,38,0,6,2,0,0,0,0,0,0,1,1
35,0,9,0,19,0,4,2,0,0,0,0,0,0,0,1
85,0,17,0,61,0,7,1,0,0,0,0,0,0,20,1
84,0,17,0,60,0,6,1,0,0,0,0,0,0,20,1
53,0,14,1,28,0,4,3,0,0,0,0,1,0,0,1
74,0,19,0,22,0,4,4,1,0,0,1,1,1,4,1
78,0,23,1,22,0,4,5,1,0,0,1,1,1,4,1
83,0,24,2,52,0,7,4,0,0,0,0,0,0,0,1
49,0,23,1,19,0,5,2,0,0,0,0,0,0,0,1
85,0,17,0,61,0,7,1,0,0,0,0,0,0,19,1
39,0,19,0,13,0,4,2,0,0,0,0,0,0,0,1
156,0,19,0,22,0,4,5,6,1,0,7,1,6,17,1
45,0,22,1,16,0,5,2,0,0,0,0,0,0,0,1
65,0,23,2,35,0,6,4,0,0,0,0,0,0,0,1
43,0,17,0,19,0,4,2,0,0,0,0,0,0,1,1
38,0,15,0,16,0,4,2,0,0,0,0,0,0,0,1
68,0,16,0,45,0,4,1,0,0,0,0,0,0,26,1
68,0,16,0,45,0,4,1,0,0,0,0,0,0,26,1
68,0,16,0,45,0,4,1,0,0,0,0,0,0,26,1
39,0,19,0,13,0,5,1,0,0,0,0,0,0,0,1
92,0,9,0,76,0,14,2,0,0,0,1,0,0,1,1
45,0,17,0,21,0,5,2,0,0,0,0,0,0,0,1
55,0,17,0,31,0,4,2,0,0,0,0,0,0,4,1
35,0,9,0,19,0,4,2,0,0,0,0,0,0,0,1
78,0,15,1,56,0,6,3,0,0,0,0,0,0,18,1
52,0,19,0,26,0,6,2,0,0,0,0,0,0,0,1
48,0,19,0,22,0,5,2,0,0,0,0,0,0,0,1
49,0,19,0,23,0,5,2,0,0,0,0,0,0,0,1
244,0,15,1,56,0,6,3,2,0,0,3,1,2,98,1
51,0,15,0,29,0,5,2,0,0,0,0,0,0,0,1
50,0,9,0,34,0,8,2,0,0,0,0,0,0,3,1
169,0,21,1,57,0,6,3,1,1,0,4,1,1,26,1
135,0,21,1,57,0,6,2,0,0,0,3,1,0,25,1
83,0,18,1,58,0,7,2,0,0,0,1,0,0,24,1
54,0,13,1,34,0,8,3,0,0,0,0,0,0,3,1
76,0,8,0,61,0,7,1,0,0,0,0,0,0,20,1
156,0,11,0,100,0,8,2,0,0,0,2,1,0,33,1
30,0,8,0,15,0,5,1,0,0,0,0,0,0,0,1
37,0,23,0,7,0,4,1,0,0,0,0,0,0,0,1
140,0,12,0,121,0,8,1,0,0,0,4,0,0,31,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,93,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,97,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,113,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,101,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,95,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,119,1
237,0,13,0,51,0,5,2,2,0,0,3,1,2,96,1
79,0,19,1,29,0,5,4,0,1,0,1,1,0,1,1
65,0,18,1,40,0,7,2,0,0,0,0,0,0,0,1
122,1,20,0,27,0,5,3,1,1,0,2,1,1,1,1
56,0,9,0,40,0,7,1,0,0,0,0,0,0,4,1
36,0,20,0,9,0,5,1,0,0,0,0,0,0,0,1
44,0,8,0,29,0,6,2,0,0,0,0,0,0,0,1
66,0,23,0,36,0,9,1,0,0,0,0,0,0,0,1
102,0,22,1,73,0,5,2,0,0,0,0,0,0,38,1
101,0,12,0,82,0,8,5,0,0,0,0,0,0,0,1
113,0,12,0,94,0,9,5,0,0,0,0,0,0,0,1
86,0,13,0,66,0,9,1,0,0,0,0,0,0,20,1
75,0,13,0,55,0,8,1,0,0,0,0,0,0,20,1
106,0,25,1,74,0,9,2,0,0,0,0,0,0,48,1
44,0,19,0,18,0,5,1,0,0,0,0,0,0,0,1
23,0,11,0,5,0,4,1,0,0,0,0,0,0,0,1
57,0,17,0,33,0,8,1,0,0,0,0,0,0,0,1
47,0,18,0,22,0,6,1,0,0,0,0,0,0,1,1
102,0,22,1,73,0,5,2,0,0,0,0,0,0,43,1
66,0,23,0,36,0,9,1,0,0,0,0,0,0,0,1
48,0,18,0,23,0,5,2,0,0,0,0,0,0,0,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,21,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,19,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,12,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,22,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,20,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,21,1
81,0,19,0,55,0,8,1,0,0,0,0,0,0,22,1
36,0,18,0,11,0,5,1,0,0,0,0,0,0,0,1
78,0,13,1,58,0,8,3,0,0,0,0,0,0,0,1
51,0,16,2,26,0,5,4,0,0,0,0,1,0,0,1
28,0,15,2,6,0,4,3,0,0,0,0,0,0,0,1
28,0,15,2,6,0,4,3,0,0,0,0,0,0,0,1
46,0,17,1,22,0,5,3,0,0,0,0,0,0,0,1
173,0,13,0,153,0,17,2,0,0,0,0,0,0,0,1
32,0,21,0,4,0,4,1,0,0,0,0,0,0,0,1
51,0,18,1,26,0,5,3,0,0,0,0,0,0,0,1
48,0,21,0,20,0,6,1,0,0,0,0,0,0,0,1
63,0,18,1,38,0,7,2,0,0,0,0,0,0,0,1
46,0,38,2,1,0,3,3,0,0,0,0,0,0,0,1
51,0,19,0,25,0,6,2,0,0,0,0,0,0,0,1
104,0,19,2,78,0,9,6,0,0,0,0,0,0,30,1
45,0,37,2,1,0,3,3,0,0,0,0,0,0,0,1
81,0,19,1,55,0,7,2,0,0,0,0,0,0,24,1
37,0,14,1,16,0,6,2,0,0,0,0,0,0,5,1
70,0,18,0,45,0,9,1,0,0,0,0,0,0,0,1
24,0,11,1,6,0,4,2,0,0,0,0,0,0,0,1
53,0,17,1,29,0,5,3,0,0,0,0,0,0,0,1
86,0,22,1,29,0,6,4,0,1,0,0,1,0,4,1
54,0,22,0,25,0,5,1,0,0,0,0,0,0,15,1
50,0,11,0,32,0,6,2,0,0,0,0,0,0,0,1
71,0,11,1,53,0,6,3,0,0,0,0,0,0,20,1
31,0,8,0,16,0,5,1,0,0,0,0,0,0,0,1
69,0,11,1,51,0,6,2,0,0,0,0,0,0,16,1
86,0,13,0,66,0,9,1,0,0,0,0,0,0,18,1
63,0,22,1,31,0,6,3,0,0,0,1,1,0,0,1
62,0,22,1,31,0,6,3,0,0,0,0,1,0,0,1
66,0,20,1,39,0,5,2,0,0,0,0,0,0,20,1
66,0,20,1,39,0,5,2,0,0,0,0,0,0,20,1
73,0,15,2,51,0,6,3,0,0,0,0,0,0,18,1
68,0,12,0,29,0,6,2,0,0,0,1,1,0,5,1
54,0,12,0,29,0,6,2,0,0,0,1,1,0,0,1
41,0,10,0,18,0,6,2,0,0,0,1,1,0,0,1
40,0,10,0,18,0,6,2,0,0,0,0,1,0,0,1
59,1,22,1,29,0,6,3,0,0,0,0,0,0,5,1
39,0,14,1,18,0,4,3,0,0,0,0,0,0,0,1
51,0,8,0,36,0,5,2,0,0,0,0,0,0,0,1
70,0,10,1,47,0,8,3,0,0,0,0,1,0,3,1
65,0,20,1,32,0,5,3,0,0,0,1,1,0,1,1
149,0,20,1,32,0,5,7,2,0,0,2,1,2,34,1
82,0,20,1,32,0,5,3,1,0,0,2,1,1,11,1
70,0,20,1,23,0,4,3,0,0,0,0,1,0,3,1
61,0,22,0,26,0,6,2,0,0,0,1,1,0,0,1
60,0,22,0,26,0,6,2,0,0,0,0,1,0,0,1
70,0,15,0,33,0,5,2,0,0,0,1,1,0,0,1
47,0,26,1,14,0,4,3,0,0,0,0,0,0,0,1
78,0,21,0,50,0,8,2,0,0,0,0,0,0,0,1
260,0,12,0,75,0,7,5,2,0,0,3,1,2,88,1
260,0,12,0,75,0,7,5,2,0,0,3,1,2,80,1
260,0,12,0,75,0,7,5,2,0,0,3,1,2,92,1
127,0,10,1,54,0,8,3,0,0,0,0,1,0,5,1
132,0,10,1,54,0,8,3,0,0,0,0,1,0,5,1
71,0,21,1,39,0,7,3,0,0,0,1,1,0,1,1
57,0,16,0,34,0,4,1,0,0,0,0,0,0,19,1
57,0,16,0,34,0,4,1,0,0,0,0,0,0,24,1
106,0,20,1,23,0,4,3,0,0,0,0,1,0,5,1
70,0,21,1,39,0,7,3,0,0,0,0,1,0,1,1
260,0,12,0,75,0,7,5,2,0,0,3,1,2,72,1
60,0,16,0,37,0,8,2,0,0,0,0,0,0,0,1
80,0,13,1,60,0,7,3,0,0,0,0,0,0,4,1
98,0,14,0,77,0,10,5,0,0,0,0,0,0,0,1
80,0,19,0,54,0,7,2,0,0,0,0,0,0,0,1
68,0,19,0,42,0,7,1,0,0,0,0,0,0,0,1
70,0,14,1,34,0,7,3,0,0,0,1,1,0,1,1
70,0,14,1,34,0,7,3,0,0,0,1,1,0,1,1
51,0,14,1,24,0,5,3,0,0,0,1,1,0,1,1
51,0,14,1,24,0,5,3,0,0,0,1,1,0,1,1
127,0,14,1,13,0,14,7,0,0,0,0,2,0,10,1
68,0,24,0,37,0,6,2,0,0,0,0,0,0,0,1
72,0,28,1,37,0,6,3,0,0,0,0,0,0,0,1
101,0,37,1,57,0,7,2,0,0,0,0,0,0,19,1
101,0,37,1,57,0,7,2,0,0,0,0,0,0,19,1
50,0,14,1,24,0,5,3,0,0,0,0,1,0,1,1
50,0,14,1,24,0,5,3,0,0,0,0,1,0,1,1
57,0,26,1,24,0,5,3,0,0,0,0,0,0,1,1
72,0,18,1,47,0,7,3,0,0,0,0,0,0,0,1
51,0,15,0,29,0,7,1,0,0,0,0,0,0,0,1
53,0,15,0,31,0,7,1,0,0,0,0,0,0,0,1
44,0,23,0,14,0,4,1,0,0,0,0,0,0,12,1
42,0,14,0,21,0,4,1,0,0,0,0,0,0,7,1
55,0,18,0,30,0,7,1,0,0,0,0,0,0,0,1
40,0,28,0,5,0,4,1,0,0,0,0,0,0,0,1
53,0,11,0,35,0,6,2,0,0,0,0,0,0,0,1
61,0,14,1,8,0,6,4,0,0,0,1,1,0,2,1
66,0,14,1,8,0,7,4,0,0,0,1,1,0,3,1
52,0,22,0,23,0,5,1,0,0,0,0,0,0,0,1
43,0,32,2,4,0,4,3,0,0,0,0,0,0,4,1
43,0,32,2,4,0,4,3,0,0,0,0,0,0,4,1
46,0,17,0,22,0,5,1,0,0,0,0,0,0,2,1
38,0,8,0,23,0,4,2,0,0,0,0,0,0,0,1
70,0,10,0,34,0,7,2,0,0,0,1,1,0,1,1
45,0,20,0,18,0,5,2,0,0,0,0,0,0,0,1
101,0,22,0,72,0,5,7,0,0,0,0,0,0,0,1
77,0,17,0,33,0,8,2,0,1,0,1,1,0,0,1
42,0,13,1,22,0,6,2,0,0,0,0,0,0,0,1
27,0,15,1,5,0,4,2,0,0,0,0,0,0,0,1
42,0,19,0,16,0,5,1,0,0,0,0,0,0,0,1
70,0,27,1,36,0,9,2,0,0,0,0,0,0,0,1
63,0,17,1,22,0,5,3,0,0,0,2,1,0,0,1
33,0,11,0,15,0,4,2,0,0,0,0,0,0,0,1
96,0,18,1,71,0,9,3,0,0,0,0,0,0,27,1
57,0,14,2,36,0,6,4,0,0,0,0,0,0,0,1
45,0,18,0,20,0,4,2,0,0,0,0,0,0,4,1
126,0,16,1,103,0,9,7,0,0,0,0,0,0,0,1
126,0,16,1,103,0,9,7,0,0,0,0,0,0,0,1
42,0,23,0,12,0,5,1,0,0,0,0,0,0,0,1
65,0,18,0,40,0,4,1,0,0,0,0,0,0,17,1
114,0,16,1,91,0,8,7,0,0,0,0,0,0,0,1
114,0,16,1,91,0,8,7,0,0,0,0,0,0,0,1
191,0,16,1,168,0,13,2,4,0,0,0,0,4,60,1
191,0,16,1,168,0,13,2,4,0,0,0,0,4,60,1
75,0,20,0,48,0,7,2,0,0,0,0,0,0,4,1
207,0,25,1,83,0,9,3,4,0,0,6,2,4,56,1
31,0,12,0,12,0,3,2,0,0,0,0,0,0,1,1
50,0,10,0,33,0,4,2,0,0,0,0,0,0,0,1
74,0,16,0,51,0,8,2,0,0,0,0,0,0,0,1
44,0,14,0,23,0,5,2,0,0,0,0,0,0,0,1
47,0,15,0,25,0,5,1,0,0,0,0,0,0,4,1
31,0,18,0,6,0,4,1,0,0,0,0,0,0,0,1
27,0,12,0,8,0,4,1,0,0,0,0,0,0,0,1
50,0,16,1,27,0,4,3,0,0,0,0,0,0,0,1
68,0,15,2,46,1,8,3,0,0,0,0,0,0,12,1
62,0,14,0,41,0,7,2,0,0,0,0,0,0,0,1
43,0,15,0,21,0,5,2,0,0,0,0,0,0,0,1
